,file,label
127,./data/CatsDogs/Dogs/2316.jpg,1
128,./data/CatsDogs/Dogs/10651.jpg,1
129,./data/CatsDogs/Dogs/5479.jpg,1
130,./data/CatsDogs/Dogs/6170.jpg,1
131,./data/CatsDogs/Dogs/9243.jpg,1
132,./data/CatsDogs/Dogs/12046.jpg,1
133,./data/CatsDogs/Dogs/11567.jpg,1
134,./data/CatsDogs/Dogs/3020.jpg,1
135,./data/CatsDogs/Dogs/4997.jpg,1
136,./data/CatsDogs/Dogs/10679.jpg,1
137,./data/CatsDogs/Dogs/5451.jpg,1
138,./data/CatsDogs/Dogs/6158.jpg,1
139,./data/CatsDogs/Dogs/1637.jpg,1
140,./data/CatsDogs/Dogs/8175.jpg,1
141,./data/CatsDogs/Dogs/7246.jpg,1
142,./data/CatsDogs/Dogs/8613.jpg,1
143,./data/CatsDogs/Dogs/7520.jpg,1
144,./data/CatsDogs/Dogs/1151.jpg,1
145,./data/CatsDogs/Dogs/5337.jpg,1
146,./data/CatsDogs/Dogs/2458.jpg,1
147,./data/CatsDogs/Dogs/11201.jpg,1
148,./data/CatsDogs/Dogs/3746.jpg,1
149,./data/CatsDogs/Dogs/4029.jpg,1
150,./data/CatsDogs/Dogs/5323.jpg,1
151,./data/CatsDogs/Dogs/11215.jpg,1
152,./data/CatsDogs/Dogs/3752.jpg,1
153,./data/CatsDogs/Dogs/8607.jpg,1
154,./data/CatsDogs/Dogs/7534.jpg,1
155,./data/CatsDogs/Dogs/1145.jpg,1
156,./data/CatsDogs/Dogs/9519.jpg,1
157,./data/CatsDogs/Dogs/1623.jpg,1
158,./data/CatsDogs/Dogs/8161.jpg,1
159,./data/CatsDogs/Dogs/7252.jpg,1
160,./data/CatsDogs/Dogs/11573.jpg,1
161,./data/CatsDogs/Dogs/3034.jpg,1
162,./data/CatsDogs/Dogs/4983.jpg,1
163,./data/CatsDogs/Dogs/5445.jpg,1
164,./data/CatsDogs/Dogs/10686.jpg,1
165,./data/CatsDogs/Dogs/4968.jpg,1
166,./data/CatsDogs/Dogs/11598.jpg,1
167,./data/CatsDogs/Dogs/12091.jpg,1
168,./data/CatsDogs/Dogs/1810.jpg,1
169,./data/CatsDogs/Dogs/9294.jpg,1
170,./data/CatsDogs/Dogs/8834.jpg,1
171,./data/CatsDogs/Dogs/6819.jpg,1
172,./data/CatsDogs/Dogs/3961.jpg,1
173,./data/CatsDogs/Dogs/3975.jpg,1
174,./data/CatsDogs/Dogs/8820.jpg,1
175,./data/CatsDogs/Dogs/12085.jpg,1
176,./data/CatsDogs/Dogs/1804.jpg,1
177,./data/CatsDogs/Dogs/9280.jpg,1
178,./data/CatsDogs/Dogs/348.jpg,1
179,./data/CatsDogs/Dogs/10692.jpg,1
180,./data/CatsDogs/Dogs/7285.jpg,1
181,./data/CatsDogs/Dogs/360.jpg,1
182,./data/CatsDogs/Dogs/4954.jpg,1
183,./data/CatsDogs/Dogs/5492.jpg,1
184,./data/CatsDogs/Dogs/10862.jpg,1
185,./data/CatsDogs/Dogs/3785.jpg,1
186,./data/CatsDogs/Dogs/406.jpg,1
187,./data/CatsDogs/Dogs/1192.jpg,1
188,./data/CatsDogs/Dogs/8808.jpg,1
189,./data/CatsDogs/Dogs/6825.jpg,1
190,./data/CatsDogs/Dogs/1186.jpg,1
191,./data/CatsDogs/Dogs/412.jpg,1
192,./data/CatsDogs/Dogs/6831.jpg,1
193,./data/CatsDogs/Dogs/3791.jpg,1
194,./data/CatsDogs/Dogs/3949.jpg,1
195,./data/CatsDogs/Dogs/4940.jpg,1
196,./data/CatsDogs/Dogs/5486.jpg,1
197,./data/CatsDogs/Dogs/4798.jpg,1
198,./data/CatsDogs/Dogs/10876.jpg,1
199,./data/CatsDogs/Dogs/1838.jpg,1
200,./data/CatsDogs/Dogs/7291.jpg,1
201,./data/CatsDogs/Dogs/374.jpg,1
202,./data/CatsDogs/Dogs/12126.jpg,1
203,./data/CatsDogs/Dogs/6010.jpg,1
204,./data/CatsDogs/Dogs/9323.jpg,1
205,./data/CatsDogs/Dogs/5519.jpg,1
206,./data/CatsDogs/Dogs/2276.jpg,1
207,./data/CatsDogs/Dogs/10731.jpg,1
208,./data/CatsDogs/Dogs/3168.jpg,1
209,./data/CatsDogs/Dogs/4607.jpg,1
210,./data/CatsDogs/Dogs/4161.jpg,1
211,./data/CatsDogs/Dogs/11349.jpg,1
212,./data/CatsDogs/Dogs/2510.jpg,1
213,./data/CatsDogs/Dogs/10057.jpg,1
214,./data/CatsDogs/Dogs/6776.jpg,1
215,./data/CatsDogs/Dogs/9445.jpg,1
216,./data/CatsDogs/Dogs/1019.jpg,1
217,./data/CatsDogs/Dogs/8983.jpg,1
218,./data/CatsDogs/Dogs/7468.jpg,1
219,./data/CatsDogs/Dogs/6762.jpg,1
220,./data/CatsDogs/Dogs/9451.jpg,1
221,./data/CatsDogs/Dogs/8997.jpg,1
222,./data/CatsDogs/Dogs/599.jpg,1
223,./data/CatsDogs/Dogs/4175.jpg,1
224,./data/CatsDogs/Dogs/2504.jpg,1
225,./data/CatsDogs/Dogs/10043.jpg,1
226,./data/CatsDogs/Dogs/2262.jpg,1
227,./data/CatsDogs/Dogs/10725.jpg,1
228,./data/CatsDogs/Dogs/4613.jpg,1
229,./data/CatsDogs/Dogs/8029.jpg,1
230,./data/CatsDogs/Dogs/12132.jpg,1
231,./data/CatsDogs/Dogs/6004.jpg,1
232,./data/CatsDogs/Dogs/9337.jpg,1
233,./data/CatsDogs/Dogs/5525.jpg,1
234,./data/CatsDogs/Dogs/11413.jpg,1
235,./data/CatsDogs/Dogs/3154.jpg,1
236,./data/CatsDogs/Dogs/8001.jpg,1
237,./data/CatsDogs/Dogs/7332.jpg,1
238,./data/CatsDogs/Dogs/1743.jpg,1
239,./data/CatsDogs/Dogs/9479.jpg,1
240,./data/CatsDogs/Dogs/1025.jpg,1
241,./data/CatsDogs/Dogs/6992.jpg,1
242,./data/CatsDogs/Dogs/8767.jpg,1
243,./data/CatsDogs/Dogs/7454.jpg,1
244,./data/CatsDogs/Dogs/11375.jpg,1
245,./data/CatsDogs/Dogs/3632.jpg,1
246,./data/CatsDogs/Dogs/5243.jpg,1
247,./data/CatsDogs/Dogs/4149.jpg,1
248,./data/CatsDogs/Dogs/11361.jpg,1
249,./data/CatsDogs/Dogs/3626.jpg,1
250,./data/CatsDogs/Dogs/2538.jpg,1
251,./data/CatsDogs/Dogs/5257.jpg,1
252,./data/CatsDogs/Dogs/1031.jpg,1
253,./data/CatsDogs/Dogs/6986.jpg,1
254,./data/CatsDogs/Dogs/8773.jpg,1
255,./data/CatsDogs/Dogs/7440.jpg,1
256,./data/CatsDogs/Dogs/8015.jpg,1
257,./data/CatsDogs/Dogs/7326.jpg,1
258,./data/CatsDogs/Dogs/1757.jpg,1
259,./data/CatsDogs/Dogs/6038.jpg,1
260,./data/CatsDogs/Dogs/5531.jpg,1
261,./data/CatsDogs/Dogs/10719.jpg,1
262,./data/CatsDogs/Dogs/11407.jpg,1
263,./data/CatsDogs/Dogs/3140.jpg,1
264,./data/CatsDogs/Dogs/228.jpg,1
265,./data/CatsDogs/Dogs/1964.jpg,1
266,./data/CatsDogs/Dogs/8798.jpg,1
267,./data/CatsDogs/Dogs/9486.jpg,1
268,./data/CatsDogs/Dogs/8940.jpg,1
269,./data/CatsDogs/Dogs/10094.jpg,1
270,./data/CatsDogs/Dogs/3815.jpg,1
271,./data/CatsDogs/Dogs/10080.jpg,1
272,./data/CatsDogs/Dogs/3801.jpg,1
273,./data/CatsDogs/Dogs/6979.jpg,1
274,./data/CatsDogs/Dogs/9492.jpg,1
275,./data/CatsDogs/Dogs/8954.jpg,1
276,./data/CatsDogs/Dogs/1970.jpg,1
277,./data/CatsDogs/Dogs/4808.jpg,1
278,./data/CatsDogs/Dogs/214.jpg,1
279,./data/CatsDogs/Dogs/1780.jpg,1
280,./data/CatsDogs/Dogs/1958.jpg,1
281,./data/CatsDogs/Dogs/3197.jpg,1
282,./data/CatsDogs/Dogs/10916.jpg,1
283,./data/CatsDogs/Dogs/4820.jpg,1
284,./data/CatsDogs/Dogs/2289.jpg,1
285,./data/CatsDogs/Dogs/5280.jpg,1
286,./data/CatsDogs/Dogs/3829.jpg,1
287,./data/CatsDogs/Dogs/6951.jpg,1
288,./data/CatsDogs/Dogs/7497.jpg,1
289,./data/CatsDogs/Dogs/6789.jpg,1
290,./data/CatsDogs/Dogs/572.jpg,1
291,./data/CatsDogs/Dogs/6945.jpg,1
292,./data/CatsDogs/Dogs/7483.jpg,1
293,./data/CatsDogs/Dogs/566.jpg,1
294,./data/CatsDogs/Dogs/8968.jpg,1
295,./data/CatsDogs/Dogs/5294.jpg,1
296,./data/CatsDogs/Dogs/3183.jpg,1
297,./data/CatsDogs/Dogs/10902.jpg,1
298,./data/CatsDogs/Dogs/4834.jpg,1
299,./data/CatsDogs/Dogs/1794.jpg,1
300,./data/CatsDogs/Dogs/200.jpg,1
301,./data/CatsDogs/Dogs/8559.jpg,1
302,./data/CatsDogs/Dogs/957.jpg,1
303,./data/CatsDogs/Dogs/12442.jpg,1
304,./data/CatsDogs/Dogs/9647.jpg,1
305,./data/CatsDogs/Dogs/6574.jpg,1
306,./data/CatsDogs/Dogs/10255.jpg,1
307,./data/CatsDogs/Dogs/2712.jpg,1
308,./data/CatsDogs/Dogs/4363.jpg,1
309,./data/CatsDogs/Dogs/4405.jpg,1
310,./data/CatsDogs/Dogs/10533.jpg,1
311,./data/CatsDogs/Dogs/2074.jpg,1
312,./data/CatsDogs/Dogs/9121.jpg,1
313,./data/CatsDogs/Dogs/6212.jpg,1
314,./data/CatsDogs/Dogs/12324.jpg,1
315,./data/CatsDogs/Dogs/9135.jpg,1
316,./data/CatsDogs/Dogs/6206.jpg,1
317,./data/CatsDogs/Dogs/1569.jpg,1
318,./data/CatsDogs/Dogs/12330.jpg,1
319,./data/CatsDogs/Dogs/7118.jpg,1
320,./data/CatsDogs/Dogs/4411.jpg,1
321,./data/CatsDogs/Dogs/11639.jpg,1
322,./data/CatsDogs/Dogs/10527.jpg,1
323,./data/CatsDogs/Dogs/2060.jpg,1
324,./data/CatsDogs/Dogs/5069.jpg,1
325,./data/CatsDogs/Dogs/10241.jpg,1
326,./data/CatsDogs/Dogs/2706.jpg,1
327,./data/CatsDogs/Dogs/3418.jpg,1
328,./data/CatsDogs/Dogs/4377.jpg,1
329,./data/CatsDogs/Dogs/943.jpg,1
330,./data/CatsDogs/Dogs/12456.jpg,1
331,./data/CatsDogs/Dogs/9653.jpg,1
332,./data/CatsDogs/Dogs/6560.jpg,1
333,./data/CatsDogs/Dogs/5041.jpg,1
334,./data/CatsDogs/Dogs/10269.jpg,1
335,./data/CatsDogs/Dogs/3430.jpg,1
336,./data/CatsDogs/Dogs/11177.jpg,1
337,./data/CatsDogs/Dogs/7656.jpg,1
338,./data/CatsDogs/Dogs/8565.jpg,1
339,./data/CatsDogs/Dogs/1227.jpg,1
340,./data/CatsDogs/Dogs/6548.jpg,1
341,./data/CatsDogs/Dogs/1541.jpg,1
342,./data/CatsDogs/Dogs/12318.jpg,1
343,./data/CatsDogs/Dogs/7130.jpg,1
344,./data/CatsDogs/Dogs/8203.jpg,1
345,./data/CatsDogs/Dogs/4439.jpg,1
346,./data/CatsDogs/Dogs/3356.jpg,1
347,./data/CatsDogs/Dogs/11611.jpg,1
348,./data/CatsDogs/Dogs/2048.jpg,1
349,./data/CatsDogs/Dogs/5727.jpg,1
350,./data/CatsDogs/Dogs/3342.jpg,1
351,./data/CatsDogs/Dogs/11605.jpg,1
352,./data/CatsDogs/Dogs/5733.jpg,1
353,./data/CatsDogs/Dogs/9109.jpg,1
354,./data/CatsDogs/Dogs/1555.jpg,1
355,./data/CatsDogs/Dogs/7124.jpg,1
356,./data/CatsDogs/Dogs/8217.jpg,1
357,./data/CatsDogs/Dogs/7642.jpg,1
358,./data/CatsDogs/Dogs/8571.jpg,1
359,./data/CatsDogs/Dogs/1233.jpg,1
360,./data/CatsDogs/Dogs/5055.jpg,1
361,./data/CatsDogs/Dogs/3424.jpg,1
362,./data/CatsDogs/Dogs/11163.jpg,1
363,./data/CatsDogs/Dogs/11188.jpg,1
364,./data/CatsDogs/Dogs/2909.jpg,1
365,./data/CatsDogs/Dogs/10296.jpg,1
366,./data/CatsDogs/Dogs/7871.jpg,1
367,./data/CatsDogs/Dogs/9684.jpg,1
368,./data/CatsDogs/Dogs/994.jpg,1
369,./data/CatsDogs/Dogs/12481.jpg,1
370,./data/CatsDogs/Dogs/11836.jpg,1
371,./data/CatsDogs/Dogs/5900.jpg,1
372,./data/CatsDogs/Dogs/11822.jpg,1
373,./data/CatsDogs/Dogs/5914.jpg,1
374,./data/CatsDogs/Dogs/758.jpg,1
375,./data/CatsDogs/Dogs/7865.jpg,1
376,./data/CatsDogs/Dogs/9690.jpg,1
377,./data/CatsDogs/Dogs/980.jpg,1
378,./data/CatsDogs/Dogs/9848.jpg,1
379,./data/CatsDogs/Dogs/12495.jpg,1
380,./data/CatsDogs/Dogs/10282.jpg,1
381,./data/CatsDogs/Dogs/770.jpg,1
382,./data/CatsDogs/Dogs/7695.jpg,1
383,./data/CatsDogs/Dogs/9860.jpg,1
384,./data/CatsDogs/Dogs/2935.jpg,1
385,./data/CatsDogs/Dogs/5082.jpg,1
386,./data/CatsDogs/Dogs/3395.jpg,1
387,./data/CatsDogs/Dogs/1582.jpg,1
388,./data/CatsDogs/Dogs/1596.jpg,1
389,./data/CatsDogs/Dogs/3381.jpg,1
390,./data/CatsDogs/Dogs/5928.jpg,1
391,./data/CatsDogs/Dogs/2921.jpg,1
392,./data/CatsDogs/Dogs/4388.jpg,1
393,./data/CatsDogs/Dogs/5096.jpg,1
394,./data/CatsDogs/Dogs/7859.jpg,1
395,./data/CatsDogs/Dogs/764.jpg,1
396,./data/CatsDogs/Dogs/7681.jpg,1
397,./data/CatsDogs/Dogs/9874.jpg,1
398,./data/CatsDogs/Dogs/5929.jpg,1
399,./data/CatsDogs/Dogs/3380.jpg,1
400,./data/CatsDogs/Dogs/1597.jpg,1
401,./data/CatsDogs/Dogs/9875.jpg,1
402,./data/CatsDogs/Dogs/7680.jpg,1
403,./data/CatsDogs/Dogs/765.jpg,1
404,./data/CatsDogs/Dogs/7858.jpg,1
405,./data/CatsDogs/Dogs/5097.jpg,1
406,./data/CatsDogs/Dogs/4389.jpg,1
407,./data/CatsDogs/Dogs/2920.jpg,1
408,./data/CatsDogs/Dogs/5083.jpg,1
409,./data/CatsDogs/Dogs/2934.jpg,1
410,./data/CatsDogs/Dogs/9861.jpg,1
411,./data/CatsDogs/Dogs/7694.jpg,1
412,./data/CatsDogs/Dogs/771.jpg,1
413,./data/CatsDogs/Dogs/1583.jpg,1
414,./data/CatsDogs/Dogs/3394.jpg,1
415,./data/CatsDogs/Dogs/5915.jpg,1
416,./data/CatsDogs/Dogs/11823.jpg,1
417,./data/CatsDogs/Dogs/10283.jpg,1
418,./data/CatsDogs/Dogs/12494.jpg,1
419,./data/CatsDogs/Dogs/9849.jpg,1
420,./data/CatsDogs/Dogs/981.jpg,1
421,./data/CatsDogs/Dogs/9691.jpg,1
422,./data/CatsDogs/Dogs/7864.jpg,1
423,./data/CatsDogs/Dogs/759.jpg,1
424,./data/CatsDogs/Dogs/12480.jpg,1
425,./data/CatsDogs/Dogs/995.jpg,1
426,./data/CatsDogs/Dogs/9685.jpg,1
427,./data/CatsDogs/Dogs/7870.jpg,1
428,./data/CatsDogs/Dogs/10297.jpg,1
429,./data/CatsDogs/Dogs/2908.jpg,1
430,./data/CatsDogs/Dogs/11189.jpg,1
431,./data/CatsDogs/Dogs/5901.jpg,1
432,./data/CatsDogs/Dogs/11837.jpg,1
433,./data/CatsDogs/Dogs/8216.jpg,1
434,./data/CatsDogs/Dogs/7125.jpg,1
435,./data/CatsDogs/Dogs/1554.jpg,1
436,./data/CatsDogs/Dogs/9108.jpg,1
437,./data/CatsDogs/Dogs/5732.jpg,1
438,./data/CatsDogs/Dogs/11604.jpg,1
439,./data/CatsDogs/Dogs/3343.jpg,1
440,./data/CatsDogs/Dogs/11162.jpg,1
441,./data/CatsDogs/Dogs/3425.jpg,1
442,./data/CatsDogs/Dogs/5054.jpg,1
443,./data/CatsDogs/Dogs/1232.jpg,1
444,./data/CatsDogs/Dogs/8570.jpg,1
445,./data/CatsDogs/Dogs/7643.jpg,1
446,./data/CatsDogs/Dogs/6549.jpg,1
447,./data/CatsDogs/Dogs/1226.jpg,1
448,./data/CatsDogs/Dogs/8564.jpg,1
449,./data/CatsDogs/Dogs/7657.jpg,1
450,./data/CatsDogs/Dogs/11176.jpg,1
451,./data/CatsDogs/Dogs/3431.jpg,1
452,./data/CatsDogs/Dogs/10268.jpg,1
453,./data/CatsDogs/Dogs/5040.jpg,1
454,./data/CatsDogs/Dogs/5726.jpg,1
455,./data/CatsDogs/Dogs/2049.jpg,1
456,./data/CatsDogs/Dogs/11610.jpg,1
457,./data/CatsDogs/Dogs/3357.jpg,1
458,./data/CatsDogs/Dogs/4438.jpg,1
459,./data/CatsDogs/Dogs/8202.jpg,1
460,./data/CatsDogs/Dogs/7131.jpg,1
461,./data/CatsDogs/Dogs/12319.jpg,1
462,./data/CatsDogs/Dogs/1540.jpg,1
463,./data/CatsDogs/Dogs/2061.jpg,1
464,./data/CatsDogs/Dogs/10526.jpg,1
465,./data/CatsDogs/Dogs/11638.jpg,1
466,./data/CatsDogs/Dogs/4410.jpg,1
467,./data/CatsDogs/Dogs/7119.jpg,1
468,./data/CatsDogs/Dogs/12331.jpg,1
469,./data/CatsDogs/Dogs/1568.jpg,1
470,./data/CatsDogs/Dogs/6207.jpg,1
471,./data/CatsDogs/Dogs/9134.jpg,1
472,./data/CatsDogs/Dogs/6561.jpg,1
473,./data/CatsDogs/Dogs/9652.jpg,1
474,./data/CatsDogs/Dogs/12457.jpg,1
475,./data/CatsDogs/Dogs/942.jpg,1
476,./data/CatsDogs/Dogs/4376.jpg,1
477,./data/CatsDogs/Dogs/3419.jpg,1
478,./data/CatsDogs/Dogs/2707.jpg,1
479,./data/CatsDogs/Dogs/10240.jpg,1
480,./data/CatsDogs/Dogs/5068.jpg,1
481,./data/CatsDogs/Dogs/4362.jpg,1
482,./data/CatsDogs/Dogs/2713.jpg,1
483,./data/CatsDogs/Dogs/10254.jpg,1
484,./data/CatsDogs/Dogs/6575.jpg,1
485,./data/CatsDogs/Dogs/9646.jpg,1
486,./data/CatsDogs/Dogs/12443.jpg,1
487,./data/CatsDogs/Dogs/8558.jpg,1
488,./data/CatsDogs/Dogs/956.jpg,1
489,./data/CatsDogs/Dogs/12325.jpg,1
490,./data/CatsDogs/Dogs/6213.jpg,1
491,./data/CatsDogs/Dogs/9120.jpg,1
492,./data/CatsDogs/Dogs/2075.jpg,1
493,./data/CatsDogs/Dogs/10532.jpg,1
494,./data/CatsDogs/Dogs/4404.jpg,1
495,./data/CatsDogs/Dogs/5295.jpg,1
496,./data/CatsDogs/Dogs/567.jpg,1
497,./data/CatsDogs/Dogs/8969.jpg,1
498,./data/CatsDogs/Dogs/7482.jpg,1
499,./data/CatsDogs/Dogs/6944.jpg,1
500,./data/CatsDogs/Dogs/201.jpg,1
501,./data/CatsDogs/Dogs/1795.jpg,1
502,./data/CatsDogs/Dogs/4835.jpg,1
503,./data/CatsDogs/Dogs/10903.jpg,1
504,./data/CatsDogs/Dogs/3182.jpg,1
505,./data/CatsDogs/Dogs/2288.jpg,1
506,./data/CatsDogs/Dogs/4821.jpg,1
507,./data/CatsDogs/Dogs/10917.jpg,1
508,./data/CatsDogs/Dogs/3196.jpg,1
509,./data/CatsDogs/Dogs/1959.jpg,1
510,./data/CatsDogs/Dogs/1781.jpg,1
511,./data/CatsDogs/Dogs/215.jpg,1
512,./data/CatsDogs/Dogs/573.jpg,1
513,./data/CatsDogs/Dogs/6788.jpg,1
514,./data/CatsDogs/Dogs/6950.jpg,1
515,./data/CatsDogs/Dogs/3828.jpg,1
516,./data/CatsDogs/Dogs/5281.jpg,1
517,./data/CatsDogs/Dogs/8955.jpg,1
518,./data/CatsDogs/Dogs/9493.jpg,1
519,./data/CatsDogs/Dogs/6978.jpg,1
520,./data/CatsDogs/Dogs/3800.jpg,1
521,./data/CatsDogs/Dogs/10081.jpg,1
522,./data/CatsDogs/Dogs/4809.jpg,1
523,./data/CatsDogs/Dogs/1971.jpg,1
524,./data/CatsDogs/Dogs/1965.jpg,1
525,./data/CatsDogs/Dogs/229.jpg,1
526,./data/CatsDogs/Dogs/3814.jpg,1
527,./data/CatsDogs/Dogs/10095.jpg,1
528,./data/CatsDogs/Dogs/8941.jpg,1
529,./data/CatsDogs/Dogs/9487.jpg,1
530,./data/CatsDogs/Dogs/8799.jpg,1
531,./data/CatsDogs/Dogs/7441.jpg,1
532,./data/CatsDogs/Dogs/8772.jpg,1
533,./data/CatsDogs/Dogs/6987.jpg,1
534,./data/CatsDogs/Dogs/1030.jpg,1
535,./data/CatsDogs/Dogs/5256.jpg,1
536,./data/CatsDogs/Dogs/2539.jpg,1
537,./data/CatsDogs/Dogs/3627.jpg,1
538,./data/CatsDogs/Dogs/11360.jpg,1
